mid,message,sentiment
4260534637406540,要相信梦里能到达的地方总有一天脚步也能到达,1
4261829246951000,虽然没想象中那么好，但是见到了多日未见的好兄弟的亲戚，也算是值回票价了@聖城的小石佛&nbsp;&nbsp;多日不见你，见到图二，我就想起了你，也算是圆满了,1
4260260032197760,我喜欢出发，凡是到达的地方都属于昨天#旅行笔记#,1
4261218858264890,????有时候真的选择比努力更重要，付出比成功更重要，因为只有付出了，你才能看得到成功。??????,1
4262137247013850,回忆已太深太久，没有人再会和你一起回味慢走……十年，第一次来深圳也是夏天的这个时候。那时妹妹还很小……,1
4260586466264730,今天比较流行这样的眼妆，超爱这样的#化妆#,1
4260999597337340,#就这一刻# 心如止水，一个正认真泡着茶的菇凉，好像总缺点什么？啊！！我知道了，缺的是一种气韵，态度！,1
4261851594204260,believe yourself,1
4260313118830600,"生活显然是需要一些鸡汤的
当我足够好，才会遇见你-lydia 
我一直相信最好的爱情一定是棋逢对手
可能是……自己还不够好吧
",1
4261742638452690,好好次呢,1
4262014211629920,"一直都对白敬亭无感
偶然看到淘宝的广告
觉得他真的适合欧舒丹啊 气质挂
如马鞭草  酸涩的的气味却格外让人感到舒心解压

鲸鱼??哥哥也很适合我喜欢的悦木之源 
平价好用安心倍棒",1
4260882722306670,有班车坐就是好 还可以做题,1
4259952015030740,有些事发生了就不可能忘记， 即使忘记也只是暂时的记不起。人越往上走，心应该越能往下沉，心里踏实了之后，脚下的路才走得安稳。,1
4262176698575500,嗯嗯嗯。年年岁岁花相似，岁岁年年人不同。happy birthday,1
4260346006665520,肖申克的救赎：无论什么情况下，都要心怀希望！未来的生活靠自己创造[拳头][拳头],1
4259774306859560,"早安，深圳街拍
就这样被小姐姐在人群中注视着…
白色裙子配蓝色宽松衬衫外加大耳环和独特的头发，整体感觉真心不错，拥有自己的个性。",1
4261138390569120,"七月去不了草原 会去山间
湖南见",1
4261794514028020,#我是跑者#周末塘朗山越野跑拉练，前半场阳光明媚，后半程倾盆大雨。很多时候，把时间浪费在热爱的事情上，也是美好的。@微博跑步,1
4262032276166810,和一个山东小美女，#一人一猫一餐##我不是药神#排队一小时，吃饭半小时，觉得芥末虾球还不错！,1
4261719108804060,[捂脸]笑醉了。马云在杭州开的全中国第一家无人售货超市，没败在逃款上。却败在中国大妈蹭空调上[捂脸][捂脸]！这是马云没想到滴??????[机智]  悟出一个真理：没人管还真不行?[呲牙],1
4260889912185290,往大里找，我们是可以偷偷懒，没那么累,1
4262011749240000,有朋自远方来来，怎么招呼？用这家招呼……30多年老海鲜酒楼，平价深圳美食 中的劳斯莱斯……#会员六周年#,1
4261348231937280,@深圳大视觉婚纱摄影工作室 本次拍摄很满意，感谢摄影师老鸟，造型师tina，灯光师胖子，选片师大雄。,1
4260348854944540,“愿我们上半年所有的努力，都是下半年惊喜的铺垫。 ” 努力完成目标????,1
4262034646943410,a lot of memories in this city,1
4260743731491960,"重刷请回答1988
仍然感动
一个弹幕说得好
一集的剧情量相当于一部电影60集花千骨",1
4259939872426250,作为一个手艺人把客人变精致是工作 也是你变优秀的路途没有最好 只有更好,1
4259680085892700,芳芳小姐姐，技艺精湛，棒棒哒。庆幸遇见，感谢相识，,1
4260377451754320,"最近睡觉都超过了11点基本上都十一点半了，对于我这种老年人真的算是熬夜了
把白天的时间利用起来，一点点完成自己的目标",1
4259888223571650,同事说 对面就是香港???? 如果我拥有了很多 那都是我自己争取的 活的真实而艰辛 为了所爱的人努力 是幸福的 社会再现实 生活再残酷 而我切切实实感受到了那样的幸福 希望30岁的时候能稳定下来 成为一个温柔的太太 一个温和的妈妈,1
4260548696766310,在南方，早茶必须要吃的呀！,1
4260878406416240,吃饱才有力气working.,1
4261624996622000,#世界杯#减肥i好,1
4261869776492860,"happy  day  ！

久违的见面",1
4261440263019910,明天更好，加油加油??,1
4261097312353100,一个我中意嘅城市！真喺好野??天气棒，吃的更棒。晚安szx. #绝望元年[音乐]# 不错??,1
4259988228647730,深圳，美好的夜晚,1
4262015498875310,吃饭的时候，妈妈边喝汤边说好热呀，好热呀，弟弟说，那你还喝汤。妈妈问他，为什么不能喝汤呀？弟弟说，喝汤热呀，会出汗呀。哈??[笑cry][笑cry],1
4261455212068920,很nice的一个夜晚，有彬彬姐还有观澜湖水幕光影秀！！！,1
4259681884636860,"穿越半个城市
近两个小时的车程
简单的食物
只为这一刻的短暂相聚",1
4260519877286790,?—?????????????????—?人生每过一段时间，都要将过去“清零”，让自己重新开始。不要让过去成为现在的包袱，轻装上阵才能走得更远。人的心灵就像一个容器，时间长了里面难免会有沉渣，要时时清空心灵的沉渣，该放手时就放手，该忘记的要忘记。删除心灵的垃圾，每天刷新自己，这样才能重获新生！?,1
4261377880621870,自觉自律自控,1
4259900843990320,乖宝， 就算爸爸出差你也要像在他怀里这样这么乖哟,1
4259979759733420,#剧版镇魂#表白[鼓掌][鼓掌],1
4261830001706690,奶思，晚安,1
4261840873432870,没事，我帮你补上，五周年快乐[心]@tfboys-易烊千玺,1
4261310252303100,"#醒宝日常打卡#晚上睡觉抱着自己的汪汪躺好了，拍拍自己然后说“爸爸，
拍拍”。我想拍都不给，直接打掉我的手
小白眼狼#深圳·福中福市场鑫源滋补行[地点]#",1
4260036178461360,愿我们上半年所有的遗憾，都是下半年惊喜的铺垫。 ? ????,1
4260372816800550,#动物世界##李易峰开司动物世界##李易峰##电影动物世界#  我喜欢，韩导加油，峰哥加油。期待第二部[耶]。@韩延1116,1
4261379118479330,回家喽，想念熟悉的城市还有我的床,1
4262189479657830,感受到#世界杯决赛# 狂欢夜的气氛了……,1
4261620845348300,外面下雨，哪都去不了。。。,1
4261807184822000,这是一杯有爱的双皮奶[心][心],1
4260000689978330,没办法在一起的人，只能笑着说再见，祝你好。,1
4259880761651630,坤坤神了,1
4259771915666660,"    ??不要奢望所有的人都喜欢你，因为你也无法承受那个所有人都喜欢的样子，做好自己、快乐就好、电影里的英雄，都有坏人讨厌了,更何况是现实生活中的我们。",1
4261074364835270,[捂脸]惠州多祝，打银坑泡潭子，休闲腐败野炊烤鸡露营，就是太休闲了,1
4260991183749580,每天早晨到办公室，去洗杯子，回来路过的时候，就把杯子里的水给它浇上，不期望它会结果子，能开花也就可以了。#西瓜日记#,1
4261572123156100,"五点半起床之后就一直在路上
刷了一下微博
看到还有那么多整晚失眠和早起的人我就放心了哈哈",1
4261817800578100,下班后和家人看一场电影??,1
4260501481491450,连续3天，在神奇生物钟的感召下，速读完了微软自创立以来第三任ceo所撰写的《刷新》，着实刷新了自己很多的认知，很多概念和理论更应该说是填补了自己过去认知的空白。之所以能够有如此感召并顺利阅读下去，原因有三：1、从自己的故事说起，平实的表达，真实的场景，让每一个正在经历人生考验但依旧坚信自己未来的人产生强烈认同和共鸣。2、作为技术大咖，对于微软或者说是世界科技发展给出了明确的方向和路线图，通过与各种顶尖大师的研讨沟通阐述出来，引人入胜给人启迪和希望。3、最为重要和难能可贵的，相信也是这位技术大咖之所以能成为管理大师商业领袖的关键，在于其关注点不仅着眼于技术，更关注人，公司内部人与人之间沟通的改善（重塑文化发现灵魂），公司与合作伙伴的关系，政府监管框架对于企业产品和技术走向的影响，人工智能产品同理心的考量，等等等等不一而足，真正的大格局大视野。学会成长性思维，让自己更快速的成长，不断刷新认知，建立完善夯实再重建自己的能力框架。牢记一句话“予力全球每一人、每一组织，成就不凡”！,1
4260532816975250,出发去旅游了～为了这次旅游前前后后忙了两个星期，突然发现计划真的赶不上变化，有时候变数太大，有时候辛辛苦苦做了几个方案，结果一票被大领导否决……不过还好，最后还是成功出行～开心,1
4261060972239850,你知道自己要做什么 不做什么,1
4261259324494520,"早上好，
我估计一辈子都想不明白猫咪的脑子里和肢体里装的都是什么了
真的让人欲罢不能啊",1
4260558767793200,#世界杯半决赛#[加油],1
4260792247346290,"刘耀文，你这个动作就是，
小子，欺负我哥，放学别走，给我等着，哈哈，
好可爱啊，又帅，又拽， 
@tf家族新生-刘耀文",1
4260690082179640,遇见你，是最动人的美丽,1
4261817754265170,"记录，要的
?? 今晚终于突破了整条道；
?? 50m?? ?? ??",1
4260694566646740,入手一只 超喜欢??,1
4261824990336650,????晚安愿我们用善意和阅历建起的城池，可以让每一个从我们世界路过的人，都不用左顾右盼，真诚地来敲门。,1
4262177579676130,好好珍惜现在的生活也许就是目前最幸福的一件事。,1
4260939932952010,7月啊 所有的美好都在一起吧,1
4261937724191950,早～～～[嘻嘻],1
4260312972486510,笑死我了,1
4262002395999550,"黄明昊justin出道一百天，年少追逐梦想时常迷惘
是你给我希望 jjjustin0219",1
4260203232554130,一切尘埃落定，比意想中要好，心归位了。,1
4262119878210610,周末愉快！跟老朱一起吃个饭！还有下半场，今晚决赛  ???,1
4261809646872870,和儿子一起在深圳[女孩儿],1
4260178171405310,"生活就像这电脑桌面，需要时不时拿出来清理清理，再更新个屏幕，给人焕然一新的感觉。
生活中也应清理一些人或事，这时回过头来发现当初的自己好像傻的八匹马都拉不回来，对不起过往的自己，还好有机会不辜负未来的自己。",1
4260312099837390,#今日贴纸打卡# 期末考终于结束了  现在是准高三生啦,1
4261831008372210,#吴亦凡 skr#吴亦凡制作人啊啊啊啊，太棒了skrskr#吴亦凡中国新说唱# 第2,1
4262133858845960,拉萨，最接近天堂的地方,1
4261948734158230,#陈立农粉丝#愛你?出道100天快樂,1
4260394295864820,"不想工作
小付只想做一个快乐的肥宅",1
4261429122542610,公园里热闹起来了,1
4260449899431800,今天看了晚场的电影—我不是药神首先整体感觉挺好的吧，有搞笑的片段、感人的片段、还有令人反思的。人物塑造很成功吧。程勇不动声色的爱、黄毛的真性情、思雨母爱的力量、刘传教的一本正经、小吕强烈而又无奈的求生欲...感触最深的还是“求生欲”影片中很多片段都是在描绘癌症病人的求生欲。有眼神的交流、苦苦的哀求、挣扎的控诉。我觉得重点还是那份爱吧。程勇“靠”着病人卖假药，最后宁愿坐牢也要进药。患者心怀感激，永远难忘程勇的那份情。警官也心疼人民，宁受处分也不忍下狠手。我前面看的笑的时候很多，后来有些抒情，我下意识克制自己的情绪，直到黄毛顶替程勇被警察追，然后车祸。后面就有很多感动的场面了。个人推荐你们去看,1
4260759942796090,夏天更喜欢吃火锅??,1
4261819759208050,老友老酒老火锅，老男孩聚餐。,1
4261124670822220,"夜生活才刚开始，扭起来
????????????????
#露台酒吧##泰国餐厅##现场音乐#",1
4260115806201980,偶尔对自己好些，偷个小懒，抽点小疯，不算伤天害理。,1
4261726561623510,风雨过后才能见彩虹,1
4261045637670870,you're my super star,1
4262052727700980,镜头下鲜活的人生,1
4260000601493680,南瓜饭盅厨师把炒好的米饭放入南瓜中，上锅蒸熟，香甜软糯的南瓜，搭配色彩斑斓的炒饭，令人胃口大开。@视觉中国,1
4259779830666320,"全球智能化势在必行
走方便，快捷，舒适，节能，大众化
环保健康也不能落
国际化越来越普遍，跟不上脚步就得被淘汰。
创新，抓住机会，才能崛起，敢拼才会赢
这个时代是不会饿死的，死都不怕。那还怕什么，本来就一无所有！！",1
4261206321606830,【7???13日&amp;周五】危机能激发我们竭尽全力。无视这种现象，我们往往会愚蠢地创造一种舒适的生活方式，使自己生活得风平浪静。当然，我们不必坐等危机或悲剧的到来，从内心挑战自我是我们生命力的源泉。 ??早安[玫瑰]愉快[玫瑰],1
4261806459093190,感恩，都帮我安排好了。,1
4260644758380900,不要紧的[心]莫紧张[微笑],1
4260388185174640,敷着面膜看书听着音乐，很久没停下来享受生活了，此刻，是发自内心的幸福感，忙碌的日子也有了结果，生活变得越来越美好.是发心的.是长大.是改变，是全新的自己是全新的生活，感谢勇敢做决定的自己，放手的背影很坚定才成就今天的我，爱生活，给自己仪式感，更加明白自己要的是什么而拼命.遇到任何麻烦事情，只会自己想办法解决，不想有软肋所以连盔甲也不要！,1
4261725098071050,带两娃来看nasa的展览，特别巧，17年这个展览在休斯顿我们也看了。我们带兜转还去了nasa johnson space center和kennedy space center。,1
4261594278499510,?活得有生命力的女人，可以在家庭中柔软，也可以在事业上疯狂，生活的意义就是体验和承受。?,1
4260393310761750,要淑女，要气质。修炼。 see you 深圳,1
4260015516895950,我爱我喵,1
4260686885869460,纪念最美的自己,1
4259938723359060,生活不止眼前的苟且，还有诗和远方,1
4261057604123040,今天天气非常适合运动。,1
4260667776577780,这走走那走走，也许不是正确的但希望能把弯路一点点减少并且我在坚强着 ???,1
4260644326852370,不怒，不怨，学会自控情绪,1
4261120992127330,今晚去附近清吧喝酒，被老板邀去唱歌，要我每天过来唱歌免费喝酒老哥我是真的太忙了，不然这事稳了！,1
4261557385243590,青春不在，从此这就是梦想启航的地方。,1
4262159497754770,#海马体在深圳# @海马体照相馆 朋友推荐，服务很赞，照片拍出来很自然，很棒的一次体验。&nbsp;&nbsp;???,1
4260998854017600,?? 感觉萌萌哒，有没有？,1
4261313687180720,我想买的东西太贵，我想去的地方太遥远，我喜欢的人太优秀，我还有什么理由不努力。[二哈],1
4261061084968470,造型满分，味道满分，好吃好吃～～～～#喜茶##波波冰淇淋#,1
4260559039452360,余生皆苦，但也不能认输！fighting,1
4260007459051510,一个打算回家做瑜伽的人，最后一个人吃了火锅，也是蛮酷的！想想未来，再吃两口吧！,1
4261375066429120,星期五都很积极！,1
4261070560568040,吃饱喝足，生活就是这么的简单幸福[馋嘴][太阳][兔子],1
4262035972257950,下着雨，感觉好凉快！,1
4260051881247220,你看我就是有人宠爱的小公主你能拿我怎么办,1
4260746294274530,发现我越来越喜欢修图！晚安,1
4261009138650650,what a nice day！[微风],1
4261439751172200,姜文真是贼有意思！,1
4260747300975020,【不奢求突如其来的好运，只相信努力终有回报】有些人活了二十多年，却只是不断重复着昨天；有些人看似反复折腾，却把生活过出了滋味。每个人都害怕平庸，害怕自己人到中年却碌碌无为。如果你厌倦了眼前的生活，请在30岁前逼自己一把，向理想的生活大踏步前进！希望你活得充实、有趣又足够自律。晚安,1
4261841796137780,从一间店出来又去星巴克喝果汁，最后听着一首很久远的经典电影的片尾曲，踩着细细的高跟鞋??在细雨中漫步。没有想法的，just enjoying the rain。上一次在雨中漫步已经是很久以前的事情了，好像有一个世纪那么久远。,1
4260659262939480,晚餐时间刷了两个主持的单[转圈]，坐等回款[胜利],1
4261101984604020,#天猫超级品类日# 鸡蛋素炒苦瓜片，外加蒸红薯，爽歪歪了??,1
4260872643353840,"??早安
我每天发微博，只是想告诉你， 
我一直在做！并且一直在做品质的道路上， 
你信任我，时刻关注着我， 
不信任，拍场电影也没用！ 
把时间留给信任我的人！
感谢颜值这么高的你还看我的微博??
安利一张大表姐的图片",1
4261093013166250,做为一个男人就一定要猛一点，像一头野兽般的存在，装也要给老子装出来。,1
4260175844117260,老天爷啊！还是求你保佑我姑娘考上北高啊！,1
4260197171875290,还是坚持留下你，我们一起共进退,1
4260413811957940,广东vs东北，我们太有默契应该做队友,1
4261837048811430,生日快乐@宇宙少女_程潇,1
4260679273846340,这假期完美了，告别了都市的喧闹，回归到大自然的怀里去享受风跟海。#体能训练# 每天要加强自身跟自心去迎接每一天带来的新挑战。,1
4260648345055790,今天是她大婚的日子，我从另外一个城市赶来，只想看到她人生中最美的样子。接亲的车队来了，她慢慢悠悠的从她家楼道里走出来，她穿婚纱的样子很美，像公主一样。车队走了，我跟在车队后面一个多小时，突然收到一条短信“别送了!对不起”。一刹那我在车里泪如雨下，忽然手机铃声再次响起，打开一看还是她的短信：“这些年我们的一切记忆都在：8451205这个代码里，打开手机支付宝首页搜索这个数字，前路保重……”,1
4260218101783180,三伏天养生 带去办公室的便当 加上办公室养生壶煮的红豆薏米 好好吃??下次试试三豆饮??@间谍妖精,1
4261275325962760,#决战俄罗斯#赞,1
4262036261468040,#世界杯吐槽大会##世界杯#【64场激烈厮杀，只为捧得荣耀金杯！最后决战，你支持法国or克罗地亚？】法国！高卢雄鸡，重返巅峰！,1
4260033665089590,"世界上不努力也能得到的只有年龄了吧，

送自己一句矫情洋气有深度的生日祝福

祝自己生日快乐?? 亲爱的辛苦了！",1
4261028151943230,#世界杯吐槽大会##世界杯# 【英格兰止步4强仍创28年来最好成绩，如何评价他们本届世界杯的表现？】实力提升，快乐足球加成！,1
4260877664342160,走心 | 我一直认为，一个人能把一门知识学到什么程度，关键取决于他到底有多感兴趣，除此之外都不太靠谱……,1
4259912089011320,空调wifi西瓜   葛优同款沙发 。外面都是毒圈,1
4260340172996080,再也不用担心没有书签了[嘻嘻],1
4261832615263930,毕业一年！[可爱],1
4260719379932980,时间是治疗心灵伤痛的最好良药。愿今天的你一切都好。,1
4261447326407330,来自五湖四海姓氏各一的二十位小伙伴，每一位人都有值得学习的地方，恰好今日也正好是我的生日，二十余载第一次这么多人过生日,1
4262105539003360,专门来福田看邪不压正，我的彭于晏啊,1
4261682480297600,在家已经静躺一周了！小猪咱们一起加油好吗？怎么折腾我都可以，只要你健康,1
4260968466485450,"当所有人感到绝望的时候

胜利的曙光就在眼前

32岁的曼朱.33岁的魔笛-30岁的拉基……

连续拼了3场120分钟加时赛

90分钟不换人

依然全力在奔跑

用能力去决定胜负

用全力以赴的行动去证明价值

格子军团的百折不挠

俄罗斯世界杯最好看的逆袭",1
4260335563296490,#夏季物语# 真的好喜欢买配饰 皮筋 耳钉 耳坠  项链 戒指 手链等 囤起来 忽然发现 一个人最舒服的状态是什么都不带 天太热 开始不用眼影了 热的发光看起来不清爽 剖除繁杂才发现 最舒服的状态是 无需仰仗任何修饰 可以自己发光,1
4260878611796360,barry &amp; baby带你一起来热身[耶],1
4260385987392370,半夜的自己总会胡思乱想，其实每天好像都在克制自己不要去生气，不要去没事找事，不要对人发脾气，不要对人有意见，有的时候想想饿的时候能吃到自己想吃的东西那是一件多么幸福的事情，感觉人生足矣，觉得人一辈子何必追求那么多，何必要去因为什么事情生气，其实生活很简单，饿了吃，吃了睡，拿着微薄的工资能养活自己足以。,1
4261682442776930,#易烊千玺lofficiel意释自我# 无论几十年，几百年，几千年，想要超越时光去爱你，永远是多远我不知道，想要陪在你身边 @tfboys-易烊千玺  @爱豆app,1
4261937359480690,可乐要加冰 爱我要走心 [心],1
4262026048497860,唱他不爱你的女孩开始唱慢慢喜欢你,1
4261356263507120,其实  如果你不能给予别人百分之百的话  你总是会怀疑别人是否给予了你百分之百  拿出你百分之百的诚心  对待所有的人和事  然后睡个安稳觉吧  生活中的很多人和事需要我们去面对  虽然我们深知猜疑这东西最伤感情  可是还是会不断地忍不住地猜#盛夏光影#,1
4259765255107840,#今日贴纸打卡# 美好的一天开始了，开启奋斗模式,1
4260304756666570,明日侄子还挺逗的，看完有点想我葱了，好在周末就能见，心疼两年没听演唱会的我。,1
4260522771740040,#迪玛希7月8日，企鹅跑，聚好玩# strong 的一天,1
4260403275802930,#世界杯半决赛#加油,1
4261489928552420,期待扶摇！！等待更新！ ?网页链接,1
4261277758640580,到现在都没有清醒，希望昨日的付出能得到好的回报，，，加油！,1
4260970937146220,承认每一个人的努力,1
4260872056369260,早上先来一泡，精神满满,1
4261758296522950,"莫后加油！@karen莫文蔚 
发誓这是找到工作前最后一次败家了！！",1
4260034584052340,从明天开始！过自己充实的生活状态！再不会因为某个人而影响到自己的情绪！原因，不值得！,1
4262140380243170,来到这个城市的第一个周末，很惬意呀,1
4262158215224670,世界上最美妙的事情就是，当你拥抱你爱的人时，深圳市无??[赞啊]痕擑[赞啊]发人相遇，是小概率的事两个人相爱，tot是最美好的事见的都是天意，拥有的都是幸运。,1
4260353413766550,哈哈第一次跟我家阿母美女??一起贴面膜[怄火][转圈][跳跳],1
4259970294010950,"即使生活中那么多波澜
即使有些时候会感觉累……
但是，还好有你的存在，让生活中多了一抹色彩@杨洋",1
4261438715491030,这几天的加班加点终于搞定了,1
4260215388090020,林彦俊  啊啊啊啊，太好了，这么久以来的努力没白费，橘妹们加油，越努力越幸运@林彦俊,1
4259880942508380,"深圳的天儿
无比地洋气",1
4261722624241560,“风味十足”沙田工联会活动……小朋友们兴致高涨，个个都妙手生花，非常棒的一次蛋糕diy小派对。,1
4260587099291290,俊俊一岁半谢谢军军送的花，好惊喜,1
4259753422488210,又是美好的一天,1
4260242160187880,这个菜可算炒成功了！吃光光。,1
4260322799716300,我觉得去到一个地方给好朋友们寄一些明信片是一件很棒的事情！ ???,1
4261245345257610,山本耀司所说的那样：“我从来不相信什么懒洋洋的自由，我所向往的自由是通过勤奋和努力实现更广阔的人生，那样的自由才是珍贵的、有价值的。我相信一万小时定律，我从来不相信天上掉馅饼的灵感和坐等的成就，做一个自由又自律的人，靠势必实现的决心认真地活着。[哈哈],1
4261117129962600,都这么晚了，顾客来反馈。得到你们的认可是我最开心的事，谢谢支持我的朋友们。真睡了再不睡真成国宝了。[捂脸]亲们安喽[困],1
4259814773115090,[太开心][太开心],1
4260687126008270,感受到我司对我们新入职员工深深的爱，政策出台了，要落实才好啊。惟愿前路能够让人安居乐业，事事尽量顺利。,1
4259851091247310,"“不会”总会变成“会”
只要努力尽力了
又有什么可怕的呢",1
4260035901628890,good days！一切又回归明亮。,1
4259870565635630,哈哈哈特别有趣有趣我现在真的是紧跟养生潮流趋势了欸，我真的是！精致的猪猪女孩[doge],1
4259671101143760,周末过去啦，新的一周，加油加油！,1
4261425977322830,生活就如同一面镜子，照应着每一件事物，感恩生命中的点点滴滴??????,1
4261367857034470,#阴阳师b萌应援#给阿爸投真爱，十连7片不是梦啊啊！,1
4260873843080010,做人要正直[思考],1
4261647898454040,关于格局 司马懿说：“臣一路走来，没有敌人，看见的都是朋友和师长”～～,1
4262096449132740,作为南方小白，长这么大终于第一次见证了面粉变面条的全过程，而且学会了擀面！不错不错，感谢在深圳第三次做面条的苗哥以及他做的焖面,1
4260683598114640,蛮准的呀，本来以为面试挂了，今天突然打来电话说我面过了[太开心],1
4261794400832420,办公室也是一处拍摄胜地，好喜欢??,1
4259840409185660,我们dvz品牌一不小心又上电视了??知名度不断在提高，火遍大江南北,1
4261042722672070,非常顺的一天 渐入轨道。烧烤啤酒犒劳一下啊哈哈哈,1
4262038106730300,希望你的眼睛一直笑，想要的都能得到。,1
4261031494236660,夕阳西下[太阳][月亮][飞机][微风],1
4260891630950200,???? ????? 早安?﹊﹊﹊世界的模样，取决于你凝视它的目光，自己的价值取决于你的追求与心态，一切美好的愿望，不是在等待中拥有，而是在奋斗中争取！,1
4261780782501710,such a biggggg sunny&nbsp;&nbsp;day ha~,1
4260818704878910,#世界杯吐槽大会#快乐足球?今夜不在欢乐！英格兰加油！年轻无极限！??????,1
4261099693704680,傲娇的两小喵咪[哈哈],1
4260012626775610,#天气穿搭志##夏季物语# 我想让你知道，尽管，有时候我没有表现出来但我真的很感谢你，一直陪在我的身边。,1
4260533714820550,舍不得离开，虽然只有一年半的时间，但我已经爱上这里的生活方式，努力吧，别让自己留下遗憾,1
4260730557502550,今天去参加了厨艺大赛，创新精神值得拥有！,1
4260744403564410,跟小朋友玩嗨了,1
4260654065412380,南昌大学的男人绝不认输。,1
4262138149668800,#happy一整天# 今天买了个喜欢的手镯，开心??,1
4260756386525380,赫本展??保持很多的热爱 和一点点的野心??,1
4260624051035040,哈哈还可以继续吃[许愿],1
4261097680476700,“一个陌生的城市里，能有落脚的地方，有睡得习惯的枕头，有柔软的棉被，这就是幸福吧。” ???,1
4261443261862580,大展鸿图！,1
4261318577535620,姚酸菜鱼好赞啊,1
4260929866067880,天气不错，有点热,1
4259761731510810,今天我已经行走8616步。拼脚力#步步夺金#，来微博运动挑战我吧！,1
4259970260753170,"我很想你
  就现在
  但好像除了说想你
  什么都做不了",1
4261995505484800,304天。我要吃吃吃，不要胖胖胖。,1
4262185867735330,法国必胜。押了400元，千万不要冷门喔[嘻嘻][嘻嘻],1
4261036444398520,来深圳那么多年了，第一次来深圳大学，这个学校太美了!深圳第一美!,1
4260666791553850,吃了個山寨版的咪咪！～～[哈哈],1
4261378783289910,"每次洗干净的衣服，完全机械化的就可以叠出等大长方块。

你问我累不累？我超享受好么？
真不敢想象老张没有我的日子衣服会乱成什么样～( ? ?ω?? )?",1
4260144198030400,向美好的生活张开双手,1
4260893997650030,谁逼都没戏，只要心中那把火点燃了，自己心甘情愿了，才会坚持下去——给还在坚持的你一点掌声！,1
4260191689774780,岁月永远年轻，我们慢慢老去，你会发现，童心未泯，是一件值得骄傲的事情。,1
4261343403930610,#盛夏光影# 今天深圳天气不给力.比赛加油??,1
4261842412575880,谢谢你曾来过我的世界弥补了我的青春与过往。,1
4260376314662210,可以开怀大笑的女孩子一定会遇到幸运的[兔子][兔子]#盛夏光影#,1
4261143054767960,失去的不一定就会失去，拥有的不一定会永远拥有，人生就是一种修炼，得到就要珍惜，失去不用惋惜，前路漫漫，一切皆有可能，唯有一颗良好的心态，方能面对一切可能。路只能自己走，每一步没有回头的可能。前路无路疑有路，皇天不负苦心人。,1
4261842030879400,"#世界杯##世界杯吐槽大会#【你认为今年凯恩的金靴稳了嘛】期待姆巴佩,19岁新星无限可能",1
4260197935627230,me   邓紫棋 出道十周年快乐   初中的时候 偶然从一本杂志认识了你   直到现在六年了   邓紫棋 你是最棒的   全世界最好的邓紫棋  ?我爱你?#邓紫棋710出道十周年快乐#邓紫棋邓紫棋歌迷团#邓紫棋中国新说唱#,1
4260519903101000,"你的体重超标了吗？
自己拿起笔算算，或者捏捏自己的肚皮看看[呲牙]
想要通过锻炼去掉肚子上的肉肉可以平板支撑，或者45°抬脚，效果很明显",1
4262036315830890,#张云雷粉丝给陈立农粉丝道歉#速度点给我们道歉[微笑],-1
4262120504182840,我给你的情书第一次也是最后一次了吧，我们看的第一部电影却也成了最后一次的电影，后来的我们后来的我们什么都有了却没有了后来的我们,-1
4261205390982020,一个人在外地打工好累,-1
4259886679986800,我渐渐变成我曾经最讨厌的样子,-1
4262136660245400,多寂寞，一个人,-1
4259821454186620,#世界杯吐槽大会#快来吐槽啦,-1
4262148504426840,暴饮暴食麻木自己,-1
4260444182842230,最近的情绪一直带着毕业前的伤感怎么说呢，心情是复杂的既有开心，也很失落开心是自己将真会正地成长，开始工作赚钱失落是因为真的要脱离学生时代了以后没办法像读书的时候，可以翘课去做自己想做的事，跟喜欢的朋友相聚大家都说分别是时候要用力一点最近也吃了很多散伙饭但真的要走了，还是更想安安静静地走不是不留恋，只是怕不舍今晚是在学校的最后一晚了不舍得睡躺在床上想着以前的事情越想越多也越想越空,-1
4261248311357860,怎么才周五啊我都感觉累的要猝死了,-1
4260315023504360,想要逃避。。。。,-1
4259691888876560,我真是智障，该把自己暴打一顿。。,-1
4261674820948240,人品爆发，吃了两餐真的很一般的餐[黑线]，照片都不能好好拍了。。。桑心。。。,-1
4260547190805260,规划的蠢死了。。。这公车等的真爽,-1
4260199458586480,压力大的，每天4567点才睡着，拼命做了，我唯一的爱好当工作…??????,-1
4260386099715240,略带伤感?,-1
4260912359520950,敢不敢让我开心一下,-1
4260182248487980,#武汉精装维权#武汉政府不为人民服务，竟和开发商勾结坑害老百姓，  网页链接,-1
4260051630078000,"@微博android客户端 #android客户端意见反馈#版本8.7.0,型号vivo x9s,系统7.1.2,3gnet, 辣鸡辣鸡不想看的东西，不想关注别人，，老是跳出来，烦人",-1
4260370665842600,钥匙走了 ，锁在等待！许久，钥匙回来了 ，却发现，打不开锁了，因为锁心生锈了！人心如锁，心寒了，人离得再近，想打开心门，却发现已回不到从前！无论爱情、亲情还是友情，做事千万别寒了人心！,-1
4259931488634980,慢慢的，快要忘记当初的自己,-1
4261673181368290,奶奶，一路走好，愿天堂没有病痛……,-1
4260041664005590,#世界杯#[黑线][黑线][泪][哈哈][失望][失望][哼][失望][可怜][哼][哼][可怜][哼][失望],-1
4261597632971930,从来都不喜欢一个人无所事事的生活 也讨厌站在路中央却没有地方去的心情 愿生活美好 不谙世事,-1
4259996973488250,"我最近认识了一位新朋友
它加孤单",-1
4261141196948120,祝福未来~,-1
